playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
chengts01,2025,1,PIT,NL,3,7,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
chiriyo01,2023,1,TBA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chiriyo01,2023,2,ATL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chiriyo01,2024,1,MIA,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chishja01,2023,1,MIA,NL,97,352,50,88,12,2,19,51,22,3,26,118,0,2,1,2,4
chishja01,2024,1,MIA,NL,101,386,46,96,14,4,13,50,22,8,39,107,5,4,0,1,4
chishja01,2024,2,NYA,AL,46,176,28,48,7,0,11,23,18,2,14,45,0,0,0,1,2
chishja01,2025,1,NYA,AL,130,462,75,112,15,1,31,80,31,8,58,148,1,6,1,4,3
chivian01,2024,1,COL,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chivian01,2025,1,COL,NL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
choiji01,2023,1,PIT,NL,23,73,9,15,4,0,6,11,0,0,2,27,0,0,0,1,1
choiji01,2023,2,SDN,NL,16,31,3,2,1,0,0,2,0,0,8,8,0,1,0,1,1
chourja01,2024,1,MIL,NL,148,528,80,145,29,4,21,79,22,7,39,121,4,3,1,2,7
chourja01,2025,1,MIL,NL,131,549,88,148,35,4,21,78,21,7,30,121,1,3,1,6,13
churcma01,2024,1,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
churcma01,2025,1,TEX,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
churcna01,2025,1,SLN,NL,27,56,9,10,1,0,1,8,1,0,3,18,0,3,2,1,0
cimbead01,2023,1,TOR,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cimbead01,2024,1,LAA,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cisnejo01,2023,1,DET,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cisnejo01,2024,1,LAA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civalaa01,2023,1,CLE,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civalaa01,2023,2,TBA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civalaa01,2024,1,TBA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civalaa01,2024,2,MIL,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civalaa01,2025,1,MIL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civalaa01,2025,2,CHA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civalaa01,2025,3,CHN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clarkde02,2025,1,ATH,AL,47,148,18,34,8,2,3,8,6,0,6,61,0,3,2,0,1
clarkta01,2023,1,KCA,AL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clarkta01,2025,1,KCA,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claseem01,2023,1,CLE,AL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claseem01,2024,1,CLE,AL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claseem01,2025,1,CLE,AL,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clasejo01,2024,1,SEA,AL,19,41,4,8,1,0,0,3,3,0,2,14,0,0,0,0,1
clasejo01,2024,2,TOR,AL,7,20,3,7,1,0,1,2,0,1,1,3,0,2,0,0,0
clasejo01,2025,1,TOR,AL,34,100,10,21,3,0,2,9,3,1,10,28,0,1,1,0,1
claudal01,2023,1,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cleavga01,2023,1,TBA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cleavga01,2024,1,TBA,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cleavga01,2025,1,TBA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clemeer01,2023,1,TOR,AL,30,50,7,19,1,1,1,10,1,0,1,4,0,0,0,1,0
clemeer01,2024,1,TOR,AL,139,434,48,114,21,3,12,51,12,3,11,41,1,3,2,2,11
clemeer01,2025,1,TOR,AL,157,545,83,151,35,2,9,50,6,5,27,61,1,4,7,5,13
clemeko01,2023,1,PHI,NL,49,139,15,32,7,0,4,13,0,0,8,40,0,1,0,0,1
clemeko01,2024,1,PHI,NL,44,114,17,25,9,1,5,18,0,0,5,29,0,1,0,0,2
clemeko01,2025,1,PHI,NL,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
clemeko01,2025,2,MIN,AL,112,342,46,74,12,4,19,52,5,1,28,93,1,5,2,2,4
clevimi01,2023,1,CHA,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clevimi01,2024,1,CHA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clevimi01,2025,1,CHA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cobbal01,2023,1,SFN,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cobbal01,2024,1,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colasos01,2023,1,CHA,AL,75,245,32,53,9,0,5,19,4,3,12,71,1,2,2,2,5
colasos01,2024,1,CHA,AL,13,33,1,9,0,0,0,4,0,1,4,10,0,1,0,0,0
colege01,2023,1,NYA,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colege01,2024,1,NYA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colemdy01,2023,1,KCA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colemdy01,2024,1,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coleza01,2025,1,HOU,AL,15,47,9,12,2,0,4,11,3,0,5,20,0,0,0,0,0
colliis01,2024,1,MIL,NL,11,17,0,2,0,0,0,0,1,0,2,10,0,0,0,0,0
colliis01,2025,1,MIL,NL,130,372,56,98,22,3,9,54,16,7,57,93,0,6,3,3,8
colliza01,2023,1,CLE,AL,2,4,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0
colomal01,2023,1,CHA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
confomi01,2023,1,SFN,NL,125,406,58,97,14,0,15,58,4,0,53,106,4,7,0,4,12
confomi01,2024,1,SFN,NL,130,438,56,104,27,3,20,66,0,1,42,118,1,5,0,3,16
confomi01,2025,1,LAN,NL,138,418,54,83,20,0,12,36,1,0,56,121,0,9,0,3,12
coningr01,2024,1,MIA,NL,30,82,14,22,4,1,3,12,0,0,6,28,0,1,0,0,1
coningr01,2025,1,MIA,NL,24,79,13,20,7,0,2,8,0,1,7,25,0,0,0,0,0
contrlu01,2024,1,HOU,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrlu01,2025,1,HOU,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrro01,2023,1,PIT,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrro01,2024,1,PIT,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrro01,2024,2,LAA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrro01,2025,1,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrro01,2025,2,COL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrwi01,2023,1,SLN,NL,125,428,55,113,27,0,20,67,6,3,51,111,0,13,1,2,12
contrwi01,2024,1,SLN,NL,84,301,48,79,17,0,15,36,4,1,45,96,2,12,0,0,7
contrwi01,2025,1,SLN,NL,135,490,70,126,31,1,20,80,5,1,44,142,1,23,1,4,15
contrwi02,2023,1,MIL,NL,141,540,86,156,38,1,17,78,6,1,63,126,2,5,1,2,23
contrwi02,2024,1,MIL,NL,155,595,99,167,37,2,23,92,9,2,78,139,5,3,0,3,19
contrwi02,2025,1,MIL,NL,150,566,89,147,28,0,17,76,6,4,84,120,4,3,0,6,14
cookbi01,2024,1,PIT,NL,16,49,5,11,2,0,3,8,1,0,0,19,0,0,0,0,0
cookbi01,2025,1,PIT,NL,3,6,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
coonrsa01,2023,1,NYN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coopega03,2023,1,MIA,NL,82,305,28,78,11,1,13,46,0,0,17,97,0,1,0,1,9
coopega03,2023,2,SDN,NL,41,117,14,28,7,0,4,15,0,0,14,35,0,1,0,1,6
coopega03,2024,1,CHN,NL,12,37,3,10,1,1,1,6,0,0,4,13,0,0,0,0,1
coopega03,2024,2,BOS,AL,24,70,3,12,4,0,0,5,0,0,3,22,0,2,0,0,2
corbipa01,2023,1,WAS,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corbipa01,2024,1,WAS,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corbipa01,2025,1,TEX,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cordefr02,2023,1,NYA,AL,24,69,9,13,2,0,6,13,0,0,2,25,0,0,0,0,0
cordeji01,2023,1,NYA,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cornijo01,2025,1,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coronke01,2025,1,HOU,AL,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
correca01,2023,1,MIN,AL,135,514,60,118,29,2,18,65,0,0,59,131,3,4,0,3,30
correca01,2024,1,MIN,AL,86,319,55,99,20,2,14,54,0,0,40,61,4,3,0,4,5
correca01,2025,1,MIN,AL,93,337,40,90,19,0,7,31,0,0,26,68,0,0,0,1,12
correca01,2025,2,HOU,AL,51,200,23,58,10,0,6,21,0,0,19,45,0,1,0,0,7
corteca01,2025,1,ATH,AL,42,94,11,29,8,1,4,14,0,0,3,20,0,0,0,2,3
cortene01,2023,1,NYA,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cortene01,2024,1,NYA,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cortene01,2025,1,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cortene01,2025,2,SDN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cosgrto01,2023,1,SDN,NL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cosgrto01,2024,1,SDN,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cosgrto01,2025,1,CHN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couloda01,2023,1,BAL,AL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couloda01,2024,1,BAL,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couloda01,2025,1,MIN,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couloda01,2025,2,TEX,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cousija01,2023,1,MIL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cousija01,2024,1,NYA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coveydy01,2023,1,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coveydy01,2023,2,PHI,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cowseco01,2023,1,BAL,AL,26,61,15,7,2,0,0,4,1,0,13,22,0,2,0,1,1
cowseco01,2024,1,BAL,AL,153,499,77,121,24,3,24,69,9,4,52,172,2,7,0,3,9
cowseco01,2025,1,BAL,AL,92,327,36,64,14,0,16,40,14,0,27,128,1,6,0,0,5
coxau01,2023,1,KCA,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coxau01,2025,1,ATL,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawfbr01,2023,1,SFN,NL,94,283,31,55,11,1,7,38,3,0,28,81,1,4,1,4,5
crawfbr01,2024,1,SLN,NL,29,71,5,12,5,0,1,4,0,0,8,26,0,1,0,0,0
crawfjp01,2023,1,SEA,AL,145,534,94,142,35,0,19,65,2,0,94,125,1,5,3,2,7
crawfjp01,2024,1,SEA,AL,105,392,55,79,16,2,9,37,5,0,52,102,0,6,0,1,4
crawfjp01,2025,1,SEA,AL,157,570,69,151,24,0,12,58,8,1,74,122,1,3,6,1,11
crawfku01,2023,1,BOS,AL,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawfku01,2024,1,BOS,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crewsdy01,2024,1,WAS,NL,31,119,12,26,5,1,3,8,12,3,11,26,0,1,0,1,4
crewsdy01,2025,1,WAS,NL,85,293,43,61,8,2,10,27,17,5,24,76,0,5,0,0,4
crimbl01,2025,1,TEX,AL,5,11,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0
crimbl01,2025,2,COL,NL,15,54,9,13,2,0,5,12,0,0,5,22,0,0,0,2,0
crismna01,2023,1,SDN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crismna01,2023,2,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crismna01,2024,1,LAN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crismna01,2025,1,ARI,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
criswco01,2023,1,TBA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
criswco01,2024,1,BOS,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
criswco01,2025,1,BOS,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
criswje01,2024,1,COL,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crochga01,2023,1,CHA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crochga01,2024,1,CHA,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crochga01,2025,1,BOS,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
croncj01,2023,1,COL,NL,56,208,31,54,12,0,11,32,0,0,13,50,0,1,0,2,10
croncj01,2023,2,LAA,AL,15,50,7,10,0,0,1,5,0,0,4,15,0,0,0,0,3
croneja01,2023,1,SDN,NL,127,458,54,105,24,7,10,48,6,1,46,97,2,11,1,5,8
croneja01,2024,1,SDN,NL,155,577,72,139,29,3,17,83,5,2,61,118,0,11,1,3,19
croneja01,2025,1,SDN,NL,135,419,61,103,20,1,11,59,3,3,69,107,1,15,4,7,4
cronide01,2023,1,CHA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cronide01,2024,1,MIA,NL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crookji01,2025,1,SLN,NL,15,45,3,6,0,1,1,1,0,0,0,17,0,1,0,0,1
croplty01,2023,1,KCA,AL,2,6,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0
crousha01,2024,1,LAA,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowape01,2023,1,CHN,NL,13,14,3,0,0,0,0,1,2,2,3,7,0,0,2,0,0
crowape01,2024,1,CHN,NL,123,372,46,88,13,6,10,47,27,3,21,98,2,6,8,3,4
crowape01,2025,1,CHN,NL,157,591,91,146,37,4,31,95,35,8,29,155,1,9,6,12,1
crowewi01,2023,1,PIT,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzfe01,2023,1,CIN,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzfe01,2024,1,CIN,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzfe01,2025,1,NYA,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzne02,2023,1,SDN,NL,49,143,9,35,5,1,5,23,1,0,6,46,1,2,0,1,2
cruzom01,2025,1,SDN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzon01,2023,1,PIT,NL,9,32,7,8,1,0,1,4,3,0,7,8,0,0,0,1,0
cruzon01,2024,1,PIT,NL,146,541,72,140,34,3,21,76,22,1,51,181,5,3,0,4,8
cruzon01,2025,1,PIT,NL,135,471,62,94,18,3,20,61,38,5,64,174,4,4,0,5,6
cruzst01,2023,1,KCA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzst01,2024,1,KCA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzst01,2025,1,KCA,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuasjo01,2023,1,KCA,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuasjo01,2023,2,CHN,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuasjo01,2024,1,CHN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuasjo01,2024,2,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuetojo01,2023,1,MIA,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuetojo01,2024,1,LAA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
culbech01,2023,1,ATL,NL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
curryxz01,2023,1,CLE,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curryxz01,2024,1,CLE,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curryxz01,2024,2,MIA,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curryxz01,2025,1,MIA,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curtijo02,2023,1,NYN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curtijo02,2024,1,COL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curtijo02,2025,1,ARI,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curvelu01,2025,1,TEX,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyrty01,2023,1,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dahlda01,2023,1,SDN,NL,4,9,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0
dahlda01,2024,1,PHI,NL,19,58,6,12,2,0,3,8,0,0,3,21,0,0,0,1,0
dalbebo01,2023,1,BOS,AL,21,49,6,10,2,0,1,1,1,0,4,28,0,0,0,0,0
dalbebo01,2024,1,BOS,AL,37,83,6,11,2,0,1,8,3,0,8,43,0,1,1,0,1
dalbebo01,2025,1,CHA,AL,7,18,2,4,1,0,0,1,0,0,3,6,0,0,0,0,1
danaca01,2024,1,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danaca01,2025,1,LAA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danieda01,2023,1,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danieda01,2024,1,LAA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danieda01,2025,1,ATL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danneha01,2023,1,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darnatr01,2023,1,ATL,NL,74,267,31,60,13,0,11,39,0,0,21,67,0,3,0,1,6
darnatr01,2024,1,ATL,NL,99,307,40,73,16,0,15,48,1,0,24,89,0,6,0,4,8
darnatr01,2025,1,LAA,AL,69,213,16,42,13,0,6,21,0,0,13,74,0,4,0,1,5
darnedu01,2025,1,COL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darremi01,2025,1,LAA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darremi01,2025,2,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darviyu01,2023,1,SDN,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darviyu01,2024,1,SDN,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darviyu01,2025,1,SDN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davidlo01,2025,1,ATH,AL,9,20,1,3,1,0,0,2,0,0,3,12,0,0,1,0,1
davidlo01,2025,2,LAA,AL,10,22,2,4,1,0,1,2,0,0,0,10,0,0,1,0,0
davidtu01,2023,1,LAA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davidtu01,2023,2,KCA,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davidtu01,2024,1,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davieza01,2023,1,ARI,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisau01,2024,1,SDN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davishe01,2023,1,PIT,NL,62,225,27,48,10,0,7,24,3,5,25,69,2,4,0,1,3
davishe01,2024,1,PIT,NL,37,104,9,15,4,0,1,5,0,0,13,45,0,1,1,2,1
davishe01,2025,1,PIT,NL,87,252,25,42,7,0,7,22,2,1,18,76,0,5,3,3,2
davisjd01,2023,1,SFN,NL,144,480,61,119,23,1,18,69,1,0,52,152,0,6,0,6,16
davisjd01,2024,1,OAK,AL,39,123,12,29,4,0,4,5,0,0,9,30,0,3,0,0,3
davisjd01,2024,2,NYA,AL,7,19,1,2,1,0,0,1,0,0,3,9,0,0,0,0,2
davisjd01,2025,1,LAA,AL,5,9,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
davisjo05,2023,1,MIA,NL,34,90,22,22,4,1,2,10,1,2,7,29,0,2,2,2,1
davisno01,2023,1,COL,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisno01,2024,1,COL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisno01,2025,1,LAN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisno01,2025,2,MIN,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dazayo01,2023,1,COL,NL,24,74,8,20,6,0,0,7,1,0,3,13,0,1,1,1,5
deanju01,2025,1,LAN,NL,18,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
degeubr01,2024,1,SEA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
degeubr01,2024,2,MIA,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
degeubr01,2024,3,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
degeubr01,2025,1,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
degroja01,2023,1,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
degroja01,2024,1,TEX,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
degroja01,2025,1,TEX,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejesen01,2023,1,MIA,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejonch01,2023,1,PIT,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejonpa01,2023,1,SLN,NL,81,279,38,65,11,0,13,32,4,4,21,87,0,5,0,1,8
dejonpa01,2023,2,TOR,AL,13,44,1,3,0,0,0,1,0,0,0,18,0,0,0,0,1
dejonpa01,2023,3,SFN,NL,18,49,2,9,2,0,1,5,0,0,0,16,0,0,0,1,1
dejonpa01,2024,1,CHA,AL,102,337,39,77,14,0,18,41,2,1,14,112,0,9,0,3,8
dejonpa01,2024,2,KCA,AL,37,108,15,24,3,0,6,15,0,1,9,44,0,0,0,2,1
dejonpa01,2025,1,WAS,NL,57,193,18,44,10,0,6,23,4,0,11,70,0,1,0,3,3
delacbr01,2023,1,MIA,NL,153,579,60,149,32,0,19,78,4,1,40,142,0,1,0,5,18
delacbr01,2024,1,MIA,NL,105,424,44,104,19,0,18,51,3,1,25,118,1,2,0,2,8
delacbr01,2024,2,PIT,NL,44,160,17,32,6,0,3,17,2,1,4,52,0,1,0,3,2
delacbr01,2025,1,ATL,NL,16,47,1,9,1,0,0,0,1,0,3,18,0,0,0,0,1
delacel01,2023,1,CIN,NL,98,388,67,91,15,7,13,44,35,8,35,144,3,2,1,1,6
delacel01,2024,1,CIN,NL,160,618,105,160,36,10,25,76,67,16,69,218,2,6,2,1,12
delacel01,2025,1,CIN,NL,162,629,102,166,31,7,22,86,37,8,67,181,10,2,0,1,14
delayja01,2023,1,PIT,NL,70,167,20,42,11,1,1,18,0,0,14,44,0,3,2,1,5
delayja01,2024,1,PIT,NL,7,15,1,3,3,0,0,6,0,0,3,0,0,0,1,0,0
delcaad01,2024,1,ARI,NL,25,80,12,25,5,0,4,19,1,1,7,28,0,0,0,0,1
delcaad01,2025,1,ARI,NL,44,120,9,29,6,0,4,17,0,0,8,47,0,1,0,2,2
deleojo03,2023,1,MIN,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deleojo03,2025,1,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deloaza01,2024,1,CHA,AL,22,67,10,14,5,0,1,5,0,1,8,21,0,0,0,0,0
delosen01,2023,1,CLE,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delosen01,2024,1,SDN,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delosen01,2024,2,NYA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delosen01,2024,3,CHA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delosen01,2025,1,ATL,NL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delosen01,2025,2,HOU,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deloslu03,2024,1,TOR,AL,13,29,2,5,2,0,0,1,0,0,2,10,0,0,0,0,2
delosye01,2023,1,PIT,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delosye01,2025,1,NYA,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delucjo01,2023,1,LAN,NL,24,42,5,11,1,0,2,6,1,0,3,8,0,0,0,0,0
delucjo01,2024,1,TBA,AL,107,332,29,72,12,4,6,31,16,6,24,77,1,4,2,0,1
delucjo01,2025,1,TBA,AL,20,57,5,19,1,3,0,4,6,0,2,13,0,0,0,0,0
dermoma01,2023,1,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desclan01,2023,1,SFN,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desclan01,2025,1,ARI,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
